TF	Drug_name	Drug_id	Drug_targets	effect_size_(reg_coeff)	pval	fdr
HNF4A	BMS-708163 (rescreen)	1072	g-secretase	-0.00593761740591429	0.877058908106646	0.945616452100886
KLF5	I-BET	275	BRD2, BRD3, BRD4	-0.00737147502703132	0.877003710251409	0.945616452100886
NFE2	TW 37	1149	BCL2, BCL2L1	-0.00613601640229585	0.877110412730537	0.945641688251096
SREBF2	PI-103	302	PI3Ka, PRKDC (DNAPK)	-0.0124404563428487	0.877231474581361	0.945713083159418
TFAP2A	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	0.00623617069722763	0.877232834053505	0.945713083159418
RARA	BX-912	222	PDPK1 (PDK1)	0.00823583130228205	0.877283753514769	0.945723049109486
SREBF2	Camptothecin	1003	TOP1	0.0101915786656603	0.877298279399737	0.945723049109486
ATF2	Salubrinal	111	GADD34-PP1C 	0.00956993700981268	0.877355261860272	0.945739158535712
ELK4	VX-680	32	AURKA, AURKB, AURKC, FLT3, ABL1, JAK2	-0.0185875521907622	0.877428414199082	0.945739158535712
FLI1	BMN-673	1259	PARP1	0.0161145808132776	0.877451620732035	0.945739158535712
IRF2	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	-0.00461425201622402	0.877481829280527	0.945739158535712
SMAD4	BMN-673	1259	PARP1	0.0141573579759364	0.877476938171193	0.945739158535712
TFAP2A	AZD8055	1059	MTORC1/2	0.00618340739094971	0.877481090128945	0.945739158535712
CEBPB	Pazopanib	199	VEGFR, PDGFRA, PDGFRB, KIT	0.00856656455272803	0.877585662155845	0.945790491221178
PPARG	FH535	173	unknown 	0.00750767157187506	0.877580382914529	0.945790491221178
EBF1	Cyclopamine	17	SMO	0.00991687714889788	0.877659441586283	0.945839716500252
ATF3	Doxorubicin	133	DNA intercalating	-0.010602110042347	0.877789907386764	0.945919737859868
TEAD1	Olaparib	1017	PARP1, PARP2	-0.006768989230263	0.877784949338375	0.945919737859868
ARNTL	ZG-10	1161	IRAK1	0.00887757292712932	0.877917735334595	0.945924266134668
JUN	LFM-A13	192	BTK	-0.00550278770665717	0.877934642014039	0.945924266134668
MEF2A	JW-7-52-1	83	MTOR	0.0174623652408788	0.877844133448988	0.945924266134668
TBP	Bortezomib	104	Proteasome	0.0133219494372664	0.877925121888487	0.945924266134668
TCF4	PD-173074	1049	FGFR1, FGFR3	-0.00791595582522319	0.877916234291096	0.945924266134668
CTCF	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	0.0127307387855186	0.877983337812877	0.945946449213829
STAT6	WZ-1-84	59	BMX	0.0104212756755502	0.878029788842092	0.945966212416948
CDC5L	GSK269962A	127	ROCK1, ROCK2	-0.0154400127113774	0.878141228364922	0.945979633598902
CEBPA	AZD6482 (rescreen)	1066	PI3Kbeta	0.0075919156308853	0.878182786882499	0.945979633598902
ELK4	ZM-447439	1050	AURKB	-0.00739777208998123	0.878101090625522	0.945979633598902
PRDM14	BMS-345541	203	IKBKB	-0.00592391133918697	0.878173039147019	0.945979633598902
TP63	A-770041	55	SRC family	0.0207191245671808	0.878167847094196	0.945979633598902
ATF2	CHIR-99021	154	GSK3B	-0.00545926200916785	0.878470747208	0.946185983654911
BATF	Y-39983	309	ROCK	0.00925076850010036	0.878471078294172	0.946185983654911
NR3C1	WH-4-023	56	SRC family, ABL	-0.0293355208515952	0.878486805267123	0.946185983654911
PPARD	PD-0332991	1054	CDK4, CDK6	-0.00929285717216547	0.878479600900222	0.946185983654911
TBP	A-770041	55	SRC family	0.0154090907965846	0.87855162455622	0.946225516015091
TFAP2A	Paclitaxel	11	Microtubules	0.0164162002676691	0.878609071933562	0.946257106336972
SOX2	AZD6244 (rescreen)	1498	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.00792926507173759	0.878692850443712	0.94631705221386
JUN	CAY10603	276	HDAC6	-0.0113234831627446	0.878839940169372	0.946445175719184
ATF2	PI-103	302	PI3Ka, PRKDC (DNAPK)	-0.0121690107792957	0.878922948117567	0.946459591869439
E2F6	OSI-027	299	MTORC1/2	0.0123722001544922	0.878939612368893	0.946459591869439
FOXI1	AV-951	312	VEGFR	0.00422173452045781	0.878993938596677	0.946459591869439
HIF1A	Dasatinib	51	ABL, SRC, KIT, PDGFR	-0.0205419867743594	0.878962922581746	0.946459591869439
WT1	THZ-2-102-1	346	CDK7	-0.0146321213330084	0.87898918105627	0.946459591869439
HIF1A	Bicalutamide	150	ANDR (androgen receptor)	-0.00320998084921473	0.879078470777668	0.946490048436317
STAT2	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.0103203968082911	0.879069325931943	0.946490048436317
NRF1	NG-25	260	MAP3K7 (TAK1)	-0.00779767661940705	0.879121460517398	0.946506054375157
ATF4	VX-680	32	AURKA, AURKB, AURKC, FLT3, ABL1, JAK2	0.0174864100973773	0.879197161090289	0.946557276279388
EWSR1-FLI1	T0901317	333	LXR	0.00532129110980709	0.879255231471727	0.946559235339421
GATA4	Rapamycin	3	MTOR	0.0191151132437721	0.879249253216339	0.946559235339421
FOXI1	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	-0.00791601747820772	0.879403335304135	0.946662794807264
TEAD1	GW843682X	87	PLK1	-0.0218892176078742	0.879407684351636	0.946662794807264
CEBPA	681640	1046	WEE1, CHEK1	-0.00743366949542873	0.879514352562061	0.946692276419509
E2F4	GSK2126458	283	PI3K, MTOR	0.00957994070987786	0.879683664586657	0.946692276419509
ESR2	Bleomycin (50 uM)	1378	DNA damage	-0.0136858832982192	0.879580066755671	0.946692276419509
GATA1	TGX221	94	PI3Kbeta	0.00986674460940736	0.879584711696985	0.946692276419509
GATA4	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.00863475709924549	0.879639836011229	0.946692276419509
GATA6	STF-62247	258	stimulates autophagy	0.00515311457847733	0.879716738158619	0.946692276419509
IRF2	YK 4-279	1239	RNA helicase A	-0.00949079694136034	0.879744493983662	0.946692276419509
JUND	QL-X-138	331	MNK2, PRKDC (DNAPK), MTOR, BTK, JAK3	0.0107633779606189	0.879638533210469	0.946692276419509
NR3C1	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	-0.0100638770982575	0.879737107788319	0.946692276419509
RARA	PF-562271	158	FAK	-0.00584038551837332	0.879552122300015	0.946692276419509
RREB1	PLX4720	1036	BRAF	-0.00681323538757118	0.879468901321741	0.946692276419509
ARNTL	BAY 61-3606	178	SYK	-0.00797654311303975	0.879789349443189	0.94671027482768
PPARD	Bryostatin 1	197	PRKC	0.00519722878765251	0.879841424181345	0.946736040247568
PRDM14	NG-25	260	MAP3K7 (TAK1)	0.0080172645049022	0.880004067335311	0.946880775182873
PAX5	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	0.0160030033493169	0.880043842763031	0.946893299919748
FOXM1	AC220	254	FLT3	0.00487997534610647	0.880111409165001	0.946935724918418
ELK4	BIRB 0796	1042	p38, JNK2	0.00519211987637057	0.880145080064648	0.946941679280577
CLOCK	GSK429286A	230	ROCK2	0.00551713869879983	0.880200206565872	0.946969133901624
FLI1	AG-014699	1175	PARP1, PARP2	0.00857202914124004	0.880226873149443	0.946969133901624
FOXA1	GSK269962A	127	ROCK1, ROCK2	-0.021791997953436	0.880280924514761	0.946980371322333
MAZ	SL 0101-1	1039	RSK, AURKB, PIM3	0.00425111742532958	0.880343451371194	0.946980371322333
PAX6	GSK2126458	283	PI3K, MTOR	-0.00978521215202237	0.880349870080577	0.946980371322333
RREB1	JQ12	164	HDAC	0.0094486712433121	0.880302942458163	0.946980371322333
BATF	AP-24534	155	ABL	0.0115350335147371	0.880427563373717	0.947020654662543
JUN	Shikonin	170	unknown	0.0096030635645967	0.880444029944943	0.947020654662543
NFE2	FK866	1248	NAMPT	0.0143264938156882	0.880471736276659	0.947020654662543
SREBF2	PD-0332991	1054	CDK4, CDK6	0.00892802697396038	0.880606881289482	0.947107227465185
WT1	FR-180204	263	ERK	-0.00503758281164596	0.88060850874582	0.947107227465185
GLI2	A-443654	86	AKT1, AKT2, AKT3	-0.0145543956509057	0.880681789158313	0.947155773307865
ARNTL	Axitinib	1021	PDGFR, KIT, VEGFR	0.00643203007874154	0.881052394579972	0.9471608745796
E2F7	ZSTK474	223	PI3K	0.00819692022761611	0.881007555389231	0.9471608745796
ELF5	NG-25	260	MAP3K7 (TAK1)	0.00759387899782037	0.881003903187267	0.9471608745796
EWSR1-FLI1	GDC0941 (rescreen)	1527	PI3K	-0.00742310336817977	0.880778900392323	0.9471608745796
FOXD1	Vinblastine	1004	Microtubules	0.00975888475168515	0.880842236339355	0.9471608745796
FOXO3	OSI-906	185	IGF1R	0.00829264124871128	0.881042728673831	0.9471608745796
GABPA	AZD6482 (rescreen)	1066	PI3Kbeta	0.00669902629648056	0.880811111668084	0.9471608745796
GLI2	SGC0946	1264	Q8TEK3 (DOT1L)	-0.00304500536596998	0.880871033486256	0.9471608745796
LEF1	BMS-754807	184	IGF1R	-0.0121858163910908	0.88096313673286	0.9471608745796
SREBF2	Midostaurin	153	KIT	-0.00720839012138004	0.881041178815674	0.9471608745796
TP53	Cyclopamine	17	SMO	0.00854262021306051	0.880810103600983	0.9471608745796
USF1	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	0.00615475802093454	0.880749503970534	0.9471608745796
WT1	Roscovitine	110	CDKs	-0.011049158932596	0.880897996946988	0.9471608745796
ARNTL	NVP-BEZ235	1057	PI3K (Class 1) and MTORC1/2	0.00654559477909218	0.881151851814076	0.947162556182152
ATF4	Imatinib	34	ABL, KIT, PDGFR	-0.00769644958036278	0.881166531988209	0.947162556182152
CLOCK	CHIR-99021	154	GSK3B	-0.00521185475687693	0.881132250041011	0.947162556182152
CLOCK	5-Fluorouracil	179	DNA antimetabolite	0.00832759019010394	0.881091141084812	0.947162556182152
EWSR1-FLI1	HG-5-113-01	1142	LOK, LTK, TRCB, ABL(T315I)	0.0075954696140335	0.881257262452969	0.947226257535061
NHLH1	NVP-TAE684	35	ALK	-0.0145980265723018	0.881282085156376	0.947226257535061
ARNTL	JNK-9L	157	JNK	-0.00571701362298763	0.881338703582783	0.947256860379987
SRF	Thapsigargin	180	sarco-endoplasmic reticulum Ca2+-ATPases	-0.0130884551573163	0.881369104623606	0.947259283902008
ELK1	AC220	254	FLT3	-0.00556530291353963	0.881405502124949	0.947268151812715
RREB1	Cytarabine	1006	DNA synthesis	-0.00907895956950299	0.881517232434682	0.947357978592069
ATF2	Temozolomide	1375	DNA akylating agent	-0.00409864297564907	0.881661775394223	0.947437148276011
RXRA	Embelin	172	XIAP	-0.00635827355359988	0.881675354237302	0.947437148276011
TP63	BMS-754807	184	IGF1R	-0.0112735311295039	0.881624832522365	0.947437148276011
ZEB1	Bosutinib	1019	SRC, ABL, TEC	0.00897831310647036	0.881746560962823	0.947483413448398
FOXF2	CAY10603	276	HDAC6	0.00884030277338238	0.881777416895284	0.947486317985083
RREB1	AZD7762	1022	CHEK1, CHEK2	-0.00790683841993281	0.881964256474665	0.947626569985469
USF1	PXD101, Belinostat	274	HDAC	0.010385787533233	0.881948571279603	0.947626569985469
SRF	Temozolomide	1375	DNA akylating agent	-0.00448335237156984	0.882000635001255	0.947635403236088
IRF2	JNK-9L	157	JNK	0.00705409646560031	0.882092733347931	0.94767384730973
LEF1	OSI-906	185	IGF1R	-0.0103423942778744	0.882078377695864	0.94767384730973
CTCF	MS-275	88	HDAC	0.0142929725462195	0.882133884618531	0.947678562258354
ELK4	SNX-2112	328	HSP90	-0.0101621664434347	0.88218159789012	0.947678562258354
STAT1	XL-880	308	MET	-0.00832820041142837	0.882166247636069	0.947678562258354
NHLH1	AZD6482 (rescreen)	1066	PI3Kbeta	0.0071822064565755	0.882773897928708	0.948269637458563
RELA	Shikonin	170	unknown	-0.00864099286507508	0.882788174452956	0.948269637458563
ESR1	FR-180204	263	ERK	0.00604056458444943	0.882889586211414	0.948348302819646
SMAD4	TL-1-85	261	MAP3K7 (TAK1)	0.00954883936654076	0.882989996140427	0.948425887087291
PRDM14	GSK1070916	226	AURKB	-0.0100033018290756	0.88303436599909	0.948443275282421
IRF1	AICAR	1001	AAPK1 (AMPK) agonist	0.00755825859108652	0.883116459253279	0.948501178751208
MAZ	MK-2206	1053	AKT1, AKT2	0.0079257110855737	0.883174205422305	0.948502660863761
SOX2	PAC-1	175	CASP3 agonist	-0.00573126790678247	0.883172578866493	0.948502660863761
FOXO3	NVP-BHG712	295	EPHB4	0.00742170429023915	0.883270014955779	0.948545019092401
KLF5	BMS-708163 (rescreen)	1072	g-secretase	-0.00472730875394552	0.883266583147534	0.948545019092401
ETS1	BMS-536924 (rescreen)	1091	IGF1R	0.0070469284374747	0.883334137129661	0.948583611521977
FOXO3	THZ-2-49	344	CDK9	0.0103881379265935	0.883371800385788	0.948593789029824
CREB1	A-443654	86	AKT1, AKT2, AKT3	-0.0132005656847215	0.883688799787419	0.948602698162246
CTCF	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.00834675627931023	0.883791194697863	0.948602698162246
E2F7	BMN-673	1259	PARP1	0.0092170638274882	0.883553194671415	0.948602698162246
EBF1	AZD-0530	38	SRC, ABL1	-0.0120327267441366	0.883718766272962	0.948602698162246
FOXM1	NVP-BHG712	295	EPHB4	-0.00686192953407045	0.883798092900834	0.948602698162246
GATA4	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	0.00346147939490869	0.883556670406375	0.948602698162246
GLI2	Lapatinib	119	ERBB2, EGFR	-0.0107168096970702	0.88353431309879	0.948602698162246
HLF	QL-VIII-58	1166	MTOR, ATR	-0.0110705794689567	0.883452506263285	0.948602698162246
NANOG	A-770041	55	SRC family	-0.0172866481793049	0.883649596762879	0.948602698162246
NRF1	GSK690693	326	AKT	0.00823374180635424	0.883606966355171	0.948602698162246
RUNX2	GSK1070916	226	AURKB	0.0116731943810625	0.883802888235787	0.948602698162246
USF2	AZD7762	1022	CHEK1, CHEK2	-0.00762596220596541	0.883716550253282	0.948602698162246
WT1	Afatinib	1032	ERBB2, EGFR	-0.00885070996315648	0.883683413324841	0.948602698162246
YBX1	GDC0941 (rescreen)	1527	PI3K	0.00683370053906119	0.883747910301527	0.948602698162246
ZNF423	I-BET	275	BRD2, BRD3, BRD4	0.0090136760788407	0.883596648468896	0.948602698162246
GATA4	TL-2-105	211	CRAF	0.00567922997603573	0.883922894539508	0.948701247432062
MYB	CX-5461	300	RNA Pol I	-0.0101051685170851	0.88402743763388	0.948783194513943
BACH1	TPCA-1	305	IKK	-0.0075539890996854	0.884110343111221	0.948841914519218
BACH1	JQ12	164	HDAC	-0.00920029371413408	0.884169108876217	0.948867568351385
FOXA1	Paclitaxel	11	Microtubules	-0.0261307773330546	0.884199190520527	0.948867568351385
IKZF1	THZ-2-49	344	CDK9	0.0121162401711215	0.884218828662491	0.948867568351385
FOXI1	BMS-509744	63	ITK	-0.0110115634817437	0.884305631324068	0.94890020476379
RELA	Temsirolimus	1016	MTOR	0.0105138339037182	0.88429367507712	0.94890020476379
ATF3	MLN4924	1529	NEDD8-activating enzyme	0.0100274698238204	0.884362311401369	0.948902737149431
SREBF2	BX-912	222	PDPK1 (PDK1)	-0.00834256717017304	0.884364381323103	0.948902737149431
AHR	(5Z)-7-Oxozeaenol	1242	MAP3K7 (TAK1)	0.00763345615048058	0.884407781872042	0.948911990220446
TBP	S-Trityl-L-cysteine	41	KIF11	0.0128205361637644	0.884429395609417	0.948911990220446
ARNTL	5-Fluorouracil	179	DNA antimetabolite	0.00793116637148123	0.884491549649117	0.948948423712615
BATF	Temozolomide	1375	DNA akylating agent	0.00551689514674397	0.884631786096321	0.949068624834928
FOXI1	NSC-207895	269	MDM4	-0.00805102343902226	0.884672717356865	0.949071358675044
IRF2	SB 216763	1025	GSK3A, GSK3B	0.006080231272015	0.884690734344183	0.949071358675044
NANOG	Genentech Cpd 10	225	AURKA, AURKB	-0.00939359955308702	0.88474637525171	0.949100795559759
TP53	KIN001-266	291	MAP3K8 (COT)	-0.00633174423776284	0.884781918525885	0.949108671766069
ARNTL	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.00796090400378538	0.884947543459184	0.949135076806745
GATA3	BMS-754807	184	IGF1R	-0.0131485702685862	0.884869417408234	0.949135076806745
LEF1	MPS-1-IN-1	294	MPS1	0.00831394952470002	0.884887305415169	0.949135076806745
POU2F1	Pazopanib	199	VEGFR, PDGFRA, PDGFRB, KIT	-0.00728984289204003	0.884906047742761	0.949135076806745
SP3	GSK429286A	230	ROCK2	0.00543358376283782	0.884941667179395	0.949135076806745
USF2	XMD14-99	253	EPHB3, CAMK1	0.00427503023964994	0.884978159332289	0.949137665784837
SMAD3	Gemcitabine	135	DNA replication	0.01751847189014	0.885049446187648	0.949183872771591
SREBF1	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	0.00565122404604749	0.885146501483555	0.949257711663662
FOXO3	BMS-754807	184	IGF1R	-0.00928631272541982	0.885311291170678	0.949404183932357
STAT2	YM155	268	BIRC5 (Survivin)	-0.0139744665672807	0.885500491443988	0.949576823844871
POU5F1	KIN001-244	287	PDPK1 (PDK1)	0.00612003276959685	0.885570477215491	0.949621615761904
IRF2	MLN4924	1529	NEDD8-activating enzyme	-0.0110964059771116	0.885662319255336	0.949659583730154
ZNF423	FTI-277	166	Farnesyl transferase (FNTA)	-0.0052272279778578	0.885652450396322	0.949659583730154
FOXA2	VX-11e	262	ERK	-0.00938118143723407	0.885786475653721	0.949732194021026
FOXD1	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.00880432162256812	0.885783064925941	0.949732194021026
RUNX1	Sunitinib	5	PDGFRA, PDGFRB, KDR, KIT, FLT3	-0.0179970005177529	0.885838165513383	0.94975735776849
ELK4	MG-132	9	Proteasome	-0.012470186169175	0.885992707480006	0.949814374646524
PPARA	CHIR-99021	154	GSK3B	0.00566779859854897	0.88600860015242	0.949814374646524
SPI1	Docetaxel	1007	Microtubules	-0.0138203750098869	0.88603245556463	0.949814374646524
TFAP2C	NVP-TAE684	35	ALK	0.0225883701243683	0.885926568737467	0.949814374646524
ZNF263	KIN001-102	228	AKT1	-0.00714606238593972	0.886018231569124	0.949814374646524
ARNT	BMS-536924 (rescreen)	1091	IGF1R	0.00595646183416407	0.886064085739377	0.949818027951291
MAZ	AR-42	272	HDAC	0.00805658707111352	0.886150977225094	0.949880916600647
STAT3	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.0110471718793711	0.88625165467587	0.949958578193401
FOS	ZSTK474	223	PI3K	-0.00762070468687389	0.886337187945655	0.949967587192866
FOXF2	Embelin	172	XIAP	-0.00552444140783601	0.886343541691418	0.949967587192866
HNF1A	MK-2206	1053	AKT1, AKT2	0.00855240009286641	0.886344739427817	0.949967587192866
ARNTL	NPK76-II-72-1	257	PLK3	-0.00681289657339199	0.88644036555709	0.949988911263524
CDC5L	EKB-569	282	EGFR	0.00873235086006367	0.886412550898183	0.949988911263524
FLI1	NG-25	260	MAP3K7 (TAK1)	-0.0115489765534271	0.886449317168912	0.949988911263524
FOXD1	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	-0.00661722562563804	0.886597762232645	0.950117742013682
FLI1	WZ-1-84	59	BMX	-0.0144092954909687	0.886643837979032	0.950117813156726
MAZ	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.00829488265570979	0.88665429082791	0.950117813156726
SP1	JQ1	163	BRD4	0.00947436415023916	0.886758387491279	0.950199106311099
REST	THZ-2-102-1	346	CDK7	0.0160073671933832	0.886797205636086	0.950210447823314
LEF1	FTI-277	166	Farnesyl transferase (FNTA)	0.00551754135550649	0.88687180350816	0.950260125662755
REL	GDC0941	1058	PI3K (class 1)	-0.0086311962792742	0.886989652121132	0.950351564006778
RREB1	GDC0941 (rescreen)	1527	PI3K	-0.00660146018671463	0.887013618439487	0.950351564006778
CREB1	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	0.0114714375116427	0.887127010066786	0.950353332883878
GLI2	AZ628	29	BRAF	0.0150453912822524	0.887045408366679	0.950353332883878
NFE2	CHIR-99021 (rescreen)	1241	GSK3B	0.0053112464564649	0.887105305310748	0.950353332883878
USF2	OSI-027	299	MTORC1/2	-0.0107261019931747	0.887128221835683	0.950353332883878
ATF3	Pazopanib	199	VEGFR, PDGFRA, PDGFRB, KIT	-0.00751178031053814	0.887433431003372	0.950355436346107
ATF4	Camptothecin	1003	TOP1	0.00903737007766691	0.887432072377931	0.950355436346107
GATA4	Nutlin-3a	1047	MDM2	0.00666978419880059	0.88720620502105	0.950355436346107
HNF1A	Embelin	172	XIAP	-0.00592132345238332	0.887259440280759	0.950355436346107
IKZF1	KIN001-135	91	IKKE	-0.00630869404824457	0.887440805171568	0.950355436346107
KLF5	GSK-1904529A	202	IGF1R	0.0035773867133814	0.887341340487907	0.950355436346107
MAX	JW-7-52-1	83	MTOR	-0.0193986180430813	0.887271396461808	0.950355436346107
MAZ	Bortezomib	104	Proteasome	0.0127969899408222	0.887223283758625	0.950355436346107
PPARG	GW843682X	87	PLK1	0.0173866006235962	0.887324598310815	0.950355436346107
SMAD4	AP-24534	155	ABL	0.0107746205278112	0.887395555223675	0.950355436346107
STAT2	Midostaurin	153	KIT	0.0072963978555866	0.887337782443031	0.950355436346107
ESR1	BMS-509744	63	ITK	-0.0155539799276486	0.887491385320158	0.950362480991449
JUND	THZ-2-49	344	CDK9	-0.01250774338601	0.887503860201463	0.950362480991449
ATF2	RO-3306	1052	CDK1	0.00586456084078917	0.887610916474209	0.950370340499703
CDX2	GW-2580	193	CSF1R (cFMS)	0.00450004833678761	0.887759924472648	0.950370340499703
E2F6	QL-X-138	331	MNK2, PRKDC (DNAPK), MTOR, BTK, JAK3	0.00836441615279043	0.887798623870841	0.950370340499703
EWSR1-FLI1	XAV 939	1268	TNKS1 (tankyrase-1)	0.00480479435785184	0.887702347776262	0.950370340499703
FOXI1	ZM-447439	1050	AURKB	0.00770881420018473	0.887718036463314	0.950370340499703
FOXO3	PHA-665752	6	MET	-0.00839716202802152	0.887704716889308	0.950370340499703
GATA4	FH535	173	unknown 	0.00614897986540429	0.887701417068861	0.950370340499703
GATA4	QL-XII-61	1203	BTK	0.00904837543125494	0.887633590714524	0.950370340499703
IKZF1	WH-4-023	56	SRC family, ABL	-0.0197365970488544	0.887821824552389	0.950370340499703
REST	UNC0638	245	G9a(EHMT2), GLP(EHMT1)	0.00845539549979457	0.887774358737352	0.950370340499703
SOX2	Midostaurin	153	KIT	0.00624763078775586	0.887603503269533	0.950370340499703
ZNF423	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	0.00699005402618643	0.887852907716956	0.950373385363511
ATF3	XMD11-85h	1158	BRSK2, FLT4, MARK4, PRKCD, RET, SPRK1	-0.00674746228938839	0.888037926985025	0.950510970094489
MAZ	BMS-509744	63	ITK	-0.00902878850055377	0.888021059631442	0.950510970094489
ARNTL	AV-951	312	VEGFR	-0.00332846832654554	0.888066447580941	0.950511267438512
IRF1	CUDC-101	273	HDAC, EGFR	0.00943281399610731	0.888193161452099	0.950616659204019
E2F6	JW-7-52-1	83	MTOR	0.0177774513611863	0.888368571347673	0.950629035153172
FOS	GSK1070916	226	AURKB	-0.00874480449590773	0.888343395369944	0.950629035153172
GATA2	CUDC-101	273	HDAC, EGFR	-0.0094480578238596	0.88834464800259	0.950629035153172
MAZ	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.0083928421144055	0.8883742024841	0.950629035153172
