TF	Drug_name	Drug_id	Drug_targets	effect_size_(reg_coeff)	pval	fdr
TFAP2A	MG-132	9	Proteasome	-0.0208334498338151	0.803926904124206	0.915052840299579
MAZ	PHA-793887	301	CDK-pan	0.015206407927676	0.804263610647363	0.915246223586157
SREBF2	CEP-701	1024	FLT3, JAK2, NTRK1, RET	-0.0141911376902768	0.804235323182181	0.915246223586157
ZNF423	SGC0946	1264	Q8TEK3 (DOT1L)	-0.00640725516312417	0.804244737418036	0.915246223586157
TFAP2A	KIN001-135	91	IKKE	0.00901658633154967	0.804361449642167	0.915326613278347
HNF4A	EKB-569	282	EGFR	-0.0172442777236979	0.804398705723436	0.915338059275163
JUND	GSK2126458	283	PI3K, MTOR	-0.0194392641807636	0.804480729238525	0.915400444349411
ATF1	KIN001-244	287	PDPK1 (PDK1)	-0.0115101224134277	0.804569420598006	0.915451984503302
FOXA2	Mitomycin C	136	DNA crosslinker	-0.0200697252849143	0.804580426374184	0.915451984503302
CDC5L	Bosutinib	1019	SRC, ABL, TEC	-0.0128024165527063	0.804801129740963	0.915672144064642
ATF2	VNLG/124	271	HDAC, RAR 	0.00772373237483092	0.804999739084634	0.915743323268324
EZH2	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	-0.00945501497610775	0.804981524372534	0.915743323268324
TFAP2A	CAL-101	238	PI3Kdelta	0.0106517283294301	0.804921058136383	0.915743323268324
TP63	Midostaurin	153	KIT	0.014606251605322	0.804951855359726	0.915743323268324
ZEB1	Imatinib	34	ABL, KIT, PDGFR	0.0195515844093999	0.804967578522862	0.915743323268324
SREBF1	XL-184	249	VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, Tie2,AXL	-0.0110141149614415	0.805068359224803	0.915782152171456
TCF4	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.0257238053366871	0.805088294051311	0.915782152171456
BACH1	XMD8-85	106	MAP2K5 (ERK5)	0.0177295322812018	0.80514276396454	0.915813158078498
NFE2	TG101348	306	JAK2	0.011125643108769	0.805305412232078	0.915967205673412
E2F1	Tamoxifen	1199	ER	-0.00672150463689643	0.805396886771586	0.916040291459876
FLI1	SB590885	1061	BRAF	-0.0175562078650713	0.805529509223261	0.916129211709545
MAZ	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.0151028802249068	0.805529285340582	0.916129211709545
FOXM1	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	-0.00990660436465884	0.805581862687928	0.916157793693178
FOS	Erlotinib	1	EGFR	-0.0179402068225329	0.805696169427718	0.916225868629494
PRDM14	BMS-708163 (rescreen)	1072	g-secretase	0.00853185393890841	0.805680275654056	0.916225868629494
MAZ	BMS-536924 (rescreen)	1091	IGF1R	-0.010241536196501	0.805833604433322	0.916321899907844
NRF1	BMS-708163 (rescreen)	1072	g-secretase	-0.00830000880307342	0.805835069724334	0.916321899907844
FOXD1	LY317615	229	PRKCB (PKCbeta)	0.017468156783653	0.805900677952495	0.916354870320895
KLF5	AZD6482 (rescreen)	1066	PI3Kbeta	0.0112497795651472	0.805967111933726	0.916354870320895
MITF	PHA-665752	6	MET	0.0187512680141042	0.806000204166963	0.916354870320895
RELA	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	-0.00737297701947787	0.805983998639884	0.916354870320895
ZEB1	BMS-345541	203	IKBKB	-0.0116483141510308	0.805992560932627	0.916354870320895
ATF3	BI-2536	60	PLK1, PLK2, PLK3	0.0280137176745445	0.806092764880903	0.916375176802753
CTCF	Bortezomib	104	Proteasome	-0.0247907274344198	0.806099750683272	0.916375176802753
MAZ	FH535	173	unknown 	0.011128624663884	0.806073522252158	0.916375176802753
E2F1	XMD14-99	253	EPHB3, CAMK1	-0.00776559660014148	0.806142333495237	0.91637628555396
ELK4	PD-0332991	1054	CDK4, CDK6	-0.0144655008049089	0.806155183075207	0.91637628555396
CLOCK	GSK1070916	226	AURKB	0.0159573722830081	0.806205585049455	0.916385367957066
USF1	Y-39983	309	ROCK	0.0116732454323747	0.80621763065936	0.916385367957066
CLOCK	CGP-082996	54	CDK4	-0.014963968796742	0.806375132268785	0.916454922353827
ELF5	Dabrafenib	1373	BRAF	-0.0154623283080453	0.806387746714125	0.916454922353827
EZH2	KIN001-266	291	MAP3K8 (COT)	0.00967992376952839	0.80632554052274	0.916454922353827
IKZF1	ZSTK474	223	PI3K	0.0173915701445531	0.806352851713446	0.916454922353827
AR	GNF-2	52	ABL [T315I]	-0.0183400280121577	0.806633713073863	0.916465405696322
ATF1	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	-0.0113749862592586	0.806574935247604	0.916465405696322
CEBPB	UNC0638	245	G9a(EHMT2), GLP(EHMT1)	0.0126946090438729	0.806646043830658	0.916465405696322
CEBPB	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0164837665931357	0.806723745171699	0.916465405696322
ESR1	A-443654	86	AKT1, AKT2, AKT3	0.0360566876090023	0.806494418768951	0.916465405696322
FLI1	EX-527	341	SIRT1	0.00929754727041624	0.806718206458681	0.916465405696322
FOXM1	PHA-665752	6	MET	-0.0132628564242758	0.806466357555324	0.916465405696322
POU2F1	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0132079569769689	0.806654392130651	0.916465405696322
POU2F1	BMN-673	1259	PARP1	0.0166208806403289	0.806668805309928	0.916465405696322
RARA	Erlotinib	1	EGFR	-0.0191791670787239	0.806720864940957	0.916465405696322
STAT3	PAC-1	175	CASP3 agonist	0.012719073010903	0.806461976968103	0.916465405696322
TP63	AZD8055	1059	MTORC1/2	0.0126736568858497	0.806668944426768	0.916465405696322
FOXO3	Nilotinib	1013	ABL	0.0107213858740375	0.806779034792373	0.916466345426041
SOX2	SL 0101-1	1039	RSK, AURKB, PIM3	0.0070041450387933	0.806778525155567	0.916466345426041
NFE2	Rapamycin	3	MTOR	0.028998231611749	0.806832418622945	0.916496052678386
E2F4	CUDC-101	273	HDAC, EGFR	-0.015708266971224	0.806888817781426	0.916529182977282
FOXP3	NSC-207895	269	MDM4	0.0180592052478129	0.807075221000605	0.916676034176011
HLF	SGC0946	1264	Q8TEK3 (DOT1L)	0.00574618380521887	0.807059420224433	0.916676034176011
VDR	GSK690693	326	AKT	0.0151788922949244	0.807099814134707	0.916676034176011
NFYA	TGX221	94	PI3Kbeta	0.0177740517858567	0.807167289713209	0.916721733719099
LEF1	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.021205882219258	0.807275187508188	0.916782400391026
NFE2	Doxorubicin	133	DNA intercalating	-0.0150697388609732	0.807263965916747	0.916782400391026
ARNT	Epothilone B	201	Microtubules	0.0175731749218353	0.80730889579498	0.916789745174114
ZNF423	SB-715992	208	KIF11	0.018419932284959	0.807410047210213	0.916873676109584
IRF2	Shikonin	170	unknown	0.0147852827272317	0.807453564611903	0.916892155915163
REST	PHA-665752	6	MET	-0.019199274970955	0.80752986320501	0.916947857423145
LEF1	Docetaxel	1007	Microtubules	-0.0180607366915016	0.807561253119096	0.916952563216031
ZNF423	XL-184	249	VEGFR, MET, RET, KIT, FLT1, FLT3, FLT4, Tie2,AXL	-0.0141983902495396	0.807600163766767	0.916965807886729
SREBF2	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.014649956483361	0.807682824296822	0.917028724502717
USF1	Vinblastine	1004	Microtubules	-0.0146812143890659	0.807789093515074	0.917118440854495
IRF2	XL-880	308	MET	0.0147437161430268	0.807937947021713	0.917256497335574
PBX1	XMD14-99	253	EPHB3, CAMK1	-0.0100431955005958	0.808007263204853	0.917304248377782
HNF1A	JW-7-24-1	256	LCK	0.0132337103555051	0.808090294858037	0.917367566398409
ELF5	MK-2206	1053	AKT1, AKT2	0.0137369232713389	0.808305848411874	0.917400654383889
ERG	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0140334502450606	0.808207466880439	0.917400654383889
JUND	UNC0638	245	G9a(EHMT2), GLP(EHMT1)	-0.0139355225863347	0.808247018588958	0.917400654383889
NFYA	UNC1215	1262	LMBL3	-0.00485250378664134	0.808154419827775	0.917400654383889
RARA	ABT-263	1011	BCL2, BCL2L1, BCL2L2	0.014981086487176	0.80827938616368	0.917400654383889
REL	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0150790617473263	0.808278296837627	0.917400654383889
STAT6	BX-912	222	PDPK1 (PDK1)	-0.0161897867509023	0.808310254180522	0.917400654383889
ATF2	OSU-03012	167	PDPK1 (PDK1)	0.0116779593214629	0.808829214628945	0.917403905158335
BACH1	Bexarotene	186	Retinioic acid X family agonist	-0.0102458557649803	0.808822386648932	0.917403905158335
IKZF1	I-BET	275	BRD2, BRD3, BRD4	-0.015409855956515	0.808673375962403	0.917403905158335
IRF1	ZSTK474	223	PI3K	0.015790878848852	0.808766925380876	0.917403905158335
JUN	QL-XI-92	329	DDR1	0.0130910421643619	0.808540209844856	0.917403905158335
MAX	Crizotinib	37	MET, ALK	0.0173859470145989	0.808767843984058	0.917403905158335
NFKB1	NU-7441	1038	PRKDC (DNAPK)	-0.0101658518672541	0.808598636442232	0.917403905158335
NHLH1	CGP-60474	53	CDK1,CDK2,CDK5,CDK7,CDK9	-0.0200728232269388	0.808518114132267	0.917403905158335
NHLH1	PD-173074	1049	FGFR1, FGFR3	-0.0107531905556163	0.808524686265721	0.917403905158335
NR3C1	JW-7-52-1	83	MTOR	-0.0477909854109679	0.808800650874513	0.917403905158335
PAX6	Erlotinib	1	EGFR	0.0209734659520433	0.808733697072351	0.917403905158335
PPARG	Axitinib	1021	PDGFR, KIT, VEGFR	-0.0120656263627655	0.808669359904847	0.917403905158335
RARA	CHIR-99021 (rescreen)	1241	GSK3B	-0.00973628796447835	0.808413741485336	0.917403905158335
RXRA	Roscovitine	110	CDKs	0.0190464915242983	0.808723415333917	0.917403905158335
SMAD3	CMK	64	RSK	-0.0232551175985193	0.808526385525803	0.917403905158335
SMAD3	YK 4-279	1239	RNA helicase A	-0.015137756495349	0.808831040673246	0.917403905158335
SOX2	PI-103	302	PI3Ka, PRKDC (DNAPK)	0.0185405014809197	0.8087676078341	0.917403905158335
TP63	BMS-708163 (rescreen)	1072	g-secretase	0.0100323490154527	0.80845337443296	0.917403905158335
YBX1	QL-VIII-58	1166	MTOR, ATR	0.01664595689242	0.808342188103474	0.917403905158335
NHLH1	SGC0946	1264	Q8TEK3 (DOT1L)	-0.00534080206833602	0.808942368835751	0.91749925599593
ARNTL	NVP-BEZ235	1057	PI3K (Class 1) and MTORC1/2	0.0108883400715412	0.809024457574939	0.917561438285522
FOXF2	BX-795	1037	TBK1, PDPK1, IKK, AURKB, AURKC	-0.0120803505266546	0.809066231207691	0.91757789423066
CDC5L	BMS-345541	203	IKBKB	-0.00947209815775845	0.809143946415719	0.917625644777186
GATA2	Cyclopamine	17	SMO	-0.0164697904786378	0.809190131799058	0.917625644777186
RXRA	KU-55933	1030	ATM	0.0102731975862504	0.809163351256347	0.917625644777186
ELK4	VX-680	32	AURKA, AURKB, AURKC, FLT3, ABL1, JAK2	0.029495440864026	0.80925034092729	0.91766300158051
RARA	Temsirolimus	1016	MTOR	-0.0145086056454862	0.809282747545014	0.917668829805507
PRDM14	Olaparib	1017	PARP1, PARP2	0.00951229478985482	0.809435845019033	0.917807949578022
USF1	LAQ824	200	HDAC	0.0116993062478968	0.809459977993607	0.917807949578022
FOXF2	FMK	231	RSK	0.00744082037399251	0.809488837051722	0.917809750058138
CEBPA	GNF-2	52	ABL [T315I]	0.0128069052100599	0.80955076235826	0.917849040128259
NFE2L2	PHA-665752	6	MET	-0.0220820242097705	0.809615774094019	0.917891826752037
E2F4	JW-7-24-1	256	LCK	-0.012513048748289	0.809678405413731	0.917931911816988
PLAG1	VX-11e	262	ERK	0.0130649910127494	0.809778882757496	0.918014898750414
ARNTL	BI-2536	60	PLK1, PLK2, PLK3	-0.0229260255045954	0.809831507808591	0.918043633633054
EWSR1-FLI1	BMS-509744	63	ITK	-0.0182971943060381	0.81017813245508	0.918064616214307
FOXI1	Vinorelbine	140	Microtubules	0.0169810599894483	0.810113984773569	0.918064616214307
LEF1	Gemcitabine	135	DNA replication	-0.0340110988149987	0.810020060296394	0.918064616214307
PAX5	JW-7-52-1	83	MTOR	0.0325608982997709	0.810012988300328	0.918064616214307
PBX1	QL-XII-61	1203	BTK	-0.0219558385789109	0.810089808216329	0.918064616214307
PPARA	SB590885	1061	BRAF	0.0115189684074067	0.810080340297742	0.918064616214307
RUNX2	BIX02189	279	MAP2K5 (MEK5)	0.0111359247549346	0.810085054798439	0.918064616214307
STAT6	Pyrimethamine	71	Dihydrofolate reductase (DHFR)	-0.0211648419321418	0.809904008664159	0.918064616214307
TCF3	WH-4-023	56	SRC family, ABL	0.0309525508562131	0.810204640207432	0.918064616214307
TEAD1	THZ-2-102-1	346	CDK7	-0.0244031514059487	0.810126786163623	0.918064616214307
TFAP2A	Paclitaxel	11	Microtubules	0.0265113152555949	0.810177566369415	0.918064616214307
USF1	AZD6482 (rescreen)	1066	PI3Kbeta	-0.0118547774876461	0.810195677347086	0.918064616214307
WT1	THZ-2-102-1	346	CDK7	-0.0240374447699548	0.810001708820765	0.918064616214307
USF1	Obatoclax Mesylate	182	BCL2, BCL2L1, MCL1	-0.0165325734541524	0.810394389518376	0.918248709825633
EZH2	TPCA-1	305	IKK	0.0124097124441244	0.810429913410193	0.918258045847895
REL	CHIR-99021	154	GSK3B	0.00951467588431309	0.8104800913171	0.918283984422199
HIF1A	Bicalutamide	150	ANDR (androgen receptor)	0.005274949835225	0.810532550284561	0.918312505632954
ELF5	OSI-906	185	IGF1R	-0.013176189173543	0.810731045013444	0.918476741892782
EZH2	PI-103	302	PI3Ka, PRKDC (DNAPK)	0.0185835120266168	0.810805227123956	0.918476741892782
FOXD1	QL-XII-61	1203	BTK	-0.0183656264019874	0.810841256228687	0.918476741892782
IRF2	Embelin	172	XIAP	0.0113152370431573	0.810780802929562	0.918476741892782
KLF5	Tubastatin A	265	HDAC6	-0.00939090495959622	0.810831310158513	0.918476741892782
RARA	Bleomycin (50 uM)	1378	DNA damage	0.0163761266569534	0.81081028465892	0.918476741892782
ATF2	Ruxolitinib	206	JAK1, JAK2, TYK2	0.00747555641108271	0.810906363950372	0.918489037564848
PAX6	JW-7-24-1	256	LCK	-0.0127281017726482	0.81093398491166	0.918489037564848
PPARG	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0154555950948288	0.810919707231398	0.918489037564848
CEBPB	SB-505124	1194	TGFR1 (ALK5)	0.00904432047213751	0.811176381123128	0.918701746759284
TFAP2C	TGX221	94	PI3Kbeta	-0.0277779078903453	0.811160083115873	0.918701746759284
ETS1	PF-4708671	1129	RPS6KB1 (p70S6KA)	-0.00965922206525321	0.811216429371867	0.91871618704816
E2F6	Doxorubicin	133	DNA intercalating	0.016692958157436	0.811263218699602	0.91873826049314
ATF3	CI-1040	1015	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0137816090328913	0.811366875546946	0.918793815495708
CLOCK	5-Fluorouracil	179	DNA antimetabolite	-0.013654806469274	0.811343897223887	0.918793815495708
ATF3	PFI-1	1219	BRD2, BRD3, BRD4	0.00995326475651161	0.811499174896636	0.918850880837946
PLAG1	Nilotinib	1013	ABL	-0.0108612526741802	0.811495451736821	0.918850880837946
RXRA	Embelin	172	XIAP	-0.010716774027907	0.811471607885957	0.918850880837946
EGR1	Cytarabine	1006	DNA synthesis	-0.0150249664016357	0.811705593335329	0.918879215263741
FOXM1	JQ1 (rescreen)	1218	BRD2, BRD3, BRD4	0.00867691438674563	0.81171054787114	0.918879215263741
HIF1A	TG101348	306	JAK2	0.0120295718572755	0.811637710887912	0.918879215263741
HNF1A	GSK269962A (rescreen)	1192	ROCK1, ROCK2	0.0135472071610483	0.811568348720872	0.918879215263741
PLAG1	BMS-345541	203	IKBKB	0.0095876759673914	0.81159600770337	0.918879215263741
TBP	Erlotinib	1	EGFR	0.0165612812965997	0.811715319262844	0.918879215263741
ZNF423	Lapatinib	119	ERBB2, EGFR	0.0194161717869543	0.81170682313252	0.918879215263741
VDR	JW-7-52-1	83	MTOR	0.0344561685649769	0.811774066497153	0.918914809725932
CEBPB	Ruxolitinib	206	JAK1, JAK2, TYK2	-0.00823369328849495	0.811960691641284	0.919095152602832
CEBPB	KU-55933	1030	ATM	-0.00988115827604388	0.812054537443841	0.919116464750004
KLF5	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	0.00937028255785615	0.812088476997576	0.919116464750004
MEF2A	FMK	231	RSK	-0.00667979838335958	0.812061949104363	0.919116464750004
YY1	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0156460327804888	0.81208875934649	0.919116464750004
MAZ	Phenformin	196	AAPK1 (AMPK) agonist	0.0148060995066524	0.812173021142722	0.919119103754608
POU2F1	YK 4-279	1239	RNA helicase A	-0.0126719069374018	0.81215964957151	0.919119103754608
SP3	Genentech Cpd 10	225	AURKA, AURKB	0.0138547978913537	0.812118601959379	0.919119103754608
ELF5	AZD6482	156	PI3Kbeta	0.0122958365857918	0.812229865833479	0.919152526382842
TBP	AZD6244	1062	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0134554013595618	0.812283914988961	0.919182783327846
ATF2	KIN001-055	288	JAK3, MNK1	-0.00903663995677383	0.812391715421407	0.919221201942384
GATA4	Z-LLNle-CHO	45	g-secretase	0.0172280329707469	0.812399804800899	0.919221201942384
TEAD1	CAY10603	276	HDAC6	-0.0166812635109689	0.812372447173632	0.919221201942384
E2F6	Bortezomib	104	Proteasome	-0.0232070789492175	0.812464390821055	0.919263374452265
GATA6	PHA-793887	301	CDK-pan	0.0162569413151569	0.81249791790116	0.919270403649685
EWSR1-FLI1	CGP-082996	54	CDK4	0.017106717102816	0.812556040363966	0.919305258965585
NRF1	OSI-027	299	MTORC1/2	0.0188706041029784	0.812593156641263	0.919316346872452
HNF1A	Bicalutamide (rescreen)	1502	ANDR (androgen receptor)	-0.00643944232319478	0.812700073708425	0.919361752788989
PBX1	CHIR-99021	154	GSK3B	-0.0116130993087937	0.812684107994475	0.919361752788989
TCF4	17-AAG	1026	HSP90	-0.0195321019652428	0.812715243120642	0.919361752788989
CEBPA	AS601245	207	JNK 	-0.0117247368498934	0.813106704461104	0.919588216232222
CEBPB	Imatinib	34	ABL, KIT, PDGFR	0.0147884179977674	0.812968340144656	0.919588216232222
NHLH1	AMG-706	1029	VEGFR, RET, c-KIT, PDGFR	0.00920979055550424	0.813022615945552	0.919588216232222
PLAG1	BMS-536924	62	IGF1R	-0.0266586127090252	0.812972147623033	0.919588216232222
SP1	AZD-2281	1495	PARP1, PARP2	-0.0105102205579314	0.813059814190613	0.919588216232222
STAT2	IPA-3	176	PAK1, PAK2, PAK3	0.0156192071531515	0.813034462994429	0.919588216232222
TBP	CH5424802	281	ALK	-0.00796656180748954	0.813096681544982	0.919588216232222
PPARA	Cytarabine	1006	DNA synthesis	-0.0168231747554493	0.813249249862569	0.919718522266365
SREBF2	CAY10603	276	HDAC6	0.014299071174699	0.813334889426343	0.919784465848239
EBF1	Paclitaxel	11	Microtubules	-0.0319547799861956	0.813520410578622	0.919963355331593
NHLH1	CEP-701	1024	FLT3, JAK2, NTRK1, RET	-0.0141654087019085	0.813782606311236	0.920228936744999
CEBPA	ABT-869	277	VEGFR and PDGFR family	-0.00847633838190146	0.813894227333719	0.92026239613359
ELK4	AZD6482	156	PI3Kbeta	0.0115811197512657	0.813886965798993	0.92026239613359
EWSR1-FLI1	TL-2-105	211	CRAF	0.0102984140552432	0.813872453077294	0.92026239613359
FOS	Vorinostat	1012	HDAC inhibitor Class I, IIa, IIb, IV	-0.00911392180700371	0.81410586515105	0.920363756538649
FOXD1	PF-562271	158	FAK	-0.0119765902767625	0.814120607106094	0.920363756538649
MAX	PD-0325901	1060	MAP2K1 (MEK1), MAP2K2 (MEK2)	-0.0160246448090304	0.814071472538625	0.920363756538649
MAZ	SL 0101-1	1039	RSK, AURKB, PIM3	-0.00681566595188654	0.814044164833408	0.920363756538649
SREBF2	Zibotentan, ZD4054	266	Endothelin A Receptor	-0.00462996696346225	0.814028910776579	0.920363756538649
ELK4	Parthenolide	89	NFKB1	-0.0174072661242094	0.814164043375916	0.92038194483949
FOXF2	HG-5-88-01	1143	EGFR, ADCK4	0.0150169672381224	0.814279928545787	0.92048202993445
ATF1	AG-014699	1175	PARP1, PARP2	0.00922199471820721	0.814379176651474	0.920493865963395
CTCF	Phenformin	196	AAPK1 (AMPK) agonist	-0.016714936899375	0.814351103909027	0.920493865963395
TFAP2A	Bosutinib	1019	SRC, ABL, TEC	-0.0119823419268227	0.814399802493717	0.920493865963395
USF2	RDEA119	1014	MAP2K1 (MEK1), MAP2K2 (MEK2)	0.0139276399383831	0.814338332617565	0.920493865963395
ELF5	AZD-2281	1495	PARP1, PARP2	-0.00901533016665124	0.81449928183429	0.920544473441232
STAT6	PXD101, Belinostat	274	HDAC	-0.0185115240956449	0.814495554295571	0.920544473441232
E2F1	WH-4-023	56	SRC family, ABL	-0.027865388330852	0.814833921422799	0.92055724023985
EBF1	Imatinib	34	ABL, KIT, PDGFR	0.0152879162006292	0.814665365409793	0.92055724023985
EGR1	BMS-708163	205	g-secretase	-0.00546439849080174	0.81483339576628	0.92055724023985
FLI1	XMD15-27	332	CAMK2B, CLK2, DYRK1A, MAST1, STK39	-0.0114211585077934	0.81486616383852	0.92055724023985
IKZF1	PAC-1	175	CASP3 agonist	0.0120349973142132	0.814801193203923	0.92055724023985
LEF1	AZD-0530	38	SRC, ABL1	-0.0250267475120605	0.814592694521348	0.92055724023985
MAX	AS605240	224	PI3Kgamma	-0.0158534998375669	0.81462219761173	0.92055724023985
MEF2A	VX-11e	262	ERK	0.011282683969599	0.814679302438413	0.92055724023985
PBX1	Lapatinib	119	ERBB2, EGFR	0.0202200999456236	0.814751808326468	0.92055724023985
RXRA	AZD8055	1059	MTORC1/2	-0.011011507107501	0.814626411291892	0.92055724023985
TCF12	NVP-BHG712	295	EPHB4	-0.0138320963652661	0.81475038064401	0.92055724023985
USF1	UNC0638 (rescreen)	1236	G9a(EHMT2), GLP(EHMT1)	-0.0105774877665409	0.814649381759148	0.92055724023985
VDR	ZG-10	1161	IRAK1	0.0165557167874713	0.814851770595095	0.92055724023985
FOXO3	FTI-277	166	Farnesyl transferase (FNTA)	0.00739479555184407	0.815087109707497	0.920775935727907
ESR1	GW 441756	1023	NTRK1	-0.0145553336306951	0.815302625547903	0.920977661788585
RXRA	Doxorubicin	133	DNA intercalating	-0.0177955738345527	0.815320411687092	0.920977661788585
HIF1A	AKT inhibitor VIII	171	AKT1, AKT2, AKT3	0.00977897899412755	0.815368699012799	0.920981815725668
RARA	GDC0941	1058	PI3K (class 1)	-0.0139890158817938	0.815403812960808	0.920981815725668
STAT6	NG-25	260	MAP3K7 (TAK1)	-0.0142097809808917	0.815406185208074	0.920981815725668
PLAG1	CH5424802	281	ALK	-0.0089150401343858	0.815476353681461	0.921030159176776
E2F6	BMS-536924	62	IGF1R	-0.0254709929236794	0.815513263486919	0.921040937033198
CEBPB	Nutlin-3a	1047	MDM2	0.0130117193880456	0.815592376309736	0.921071351441105
GATA4	NG-25	260	MAP3K7 (TAK1)	-0.0117487360592253	0.815595526094194	0.921071351441105
MEF2A	GW843682X	87	PLK1	0.0257030049323527	0.815622297300485	0.921071351441105
HNF1A	rTRAIL	1261	TR10A (DR4),  TR10B (DR5)	-0.013381862840721	0.815691734516664	0.921111816301237
SRF	CH5424802	281	ALK	-0.00962937149929765	0.815712868014918	0.921111816301237
E2F1	GSK2126458	283	PI3K, MTOR	0.014998515428447	0.815868162173154	0.921256265658027
GATA4	5-Fluorouracil	179	DNA antimetabolite	-0.0131743017244672	0.815921957078638	0.921286098955967
